pollinator,day,hour,min,plot,plant,number,sex,shade,note,is.pollinator
Bombus_sylvarum,17,15,54,62,Cen_jac,1,NA,0,"světlá hruď, světle oranžový zadeček | podle obrázků cf. sylvarum",T
Bombus_terrestris_agg,19,15,18,62,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,14,17,44,44,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,16,13,59,57,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,15,18,28,75,Tri_rep,1,NA,0,NA,T
Bombus_terrestris_agg,20,12,35,49,Ser_tin,1,NA,0,NA,T
Bombus_terrestris_agg,14,10,50,59,Pru_vul,1,NA,0,NA,T
Bombus_terrestris_agg,14,15,44,68,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,19,15,55,79,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,18,10,51,13,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,15,17,2,56,Tri_pra,1,NA,0,NA,T
Bombus_terrestris_agg,14,16,59,41,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,15,16,56,40,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,19,14,42,44,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,18,13,34,67,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,14,16,51,40,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,18,14,53,63,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,14,16,12,17,Pru_vul,1,NA,0.95,NA,T
Bombus_terrestris_agg,17,17,10,59,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,15,13,57,21,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,19,13,23,41,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,16,11,9,12,Ran_acr,1,NA,0,NA,T
Bombus_terrestris_agg,15,15,6,44,Tri_hyb,1,NA,0,NA,T
Bombus_terrestris_agg,19,15,42,73,Lot_cor,1,NA,0,NA,T
Bombus_terrestris_agg,18,8,56,74,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,16,12,18,18,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,17,15,2,9,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,16,9,51,50,Pru_vul,1,NA,0,NA,T
Bombus_terrestris_agg,17,16,47,49,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,15,17,5,45,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,16,15,8,40,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,19,14,54,10,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,19,10,40,13,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,19,15,44,74,Tri_rep,1,NA,0,NA,T
Bombus_terrestris_agg,19,12,19,65,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,19,16,46,79,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,14,17,50,49,Bet_off,1,NA,0,NA,T
Bombus_terrestris_agg,17,16,13,74,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,18,15,36,44,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,16,15,17,45,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,15,17,25,10,Suc_pra,1,NA,0,NA,T
Bombus_terrestris_agg,15,16,24,22,Ran_acr,1,NA,0,NA,T
Bombus_terrestris_agg,16,15,13,44,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,19,14,45,3,Cen_jac,1,NA,0,NA,T
Bombus_terrestris_agg,14,16,9,45,Lat_pra,1,NA,0,NA,T
Bombus_terrestris_agg,15,14,15,35,Tri_pra,1,NA,0,NA,T
Braconidae,16,14,1,L1,Ang_syl,1,NA,0,NA,T
Anthaxia_sp,15,13,46,16,Pot_ere,1,NA,0.3,NA,T
Anthaxia_sp,19,15,4,17,Pot_ere,1,NA,0,NA,T
Anthaxia_sp,19,12,34,16,Pot_ere,1,NA,0,NA,T
Calliphoridae,16,14,1,L1,Ang_syl,1,NA,0,NA,T
Calliphoridae,15,15,22,93,Men_arv,1,NA,0,NA,T
Calliphoridae,17,16,20,77,Sel_car,1,NA,0,NA,T
Calliphoridae,16,15,36,59,San_off,1,NA,0,NA,T
Calliphoridae,19,15,11,58,Sel_car,1,NA,0,NA,T
Calliphoridae,15,15,54,75,Pim_sax,1,NA,0,NA,T
Calliphoridae,16,15,24,49,Sel_car,1,NA,0,NA,T
Calliphoridae,20,13,39,L5,San_off,1,NA,0,NA,T
Calliphoridae,18,9,0,71,Lat_pra,1,NA,0,NA,T
Calliphoridae,14,14,51,79,Pim_sax,1,NA,0,NA,T
Calliphoridae,14,15,40,66,Sel_car,1,NA,0,NA,T
Calliphoridae,15,18,10,67,Pim_sax,1,NA,0,NA,T
Calliphoridae,14,14,16,48,Leu_vul,1,NA,0,NA,T
Calliphoridae,15,17,51,66,Sel_car,1,NA,0,NA,T
Calliphoridae,16,8,47,62,Cen_jac,1,NA,0,NA,T
Calliphoridae,18,15,30,45,Sel_car,1,NA,0,NA,T
Calliphoridae,18,12,15,76,Sel_car,1,NA,0,NA,T
Calliphoridae,15,9,11,66,San_off,1,NA,0,NA,T
Cantharidae,14,12,55,21,Ran_acr,1,NA,0,NA,T
Cantharidae,16,9,18,77,Sel_car,1,NA,0.3,NA,T
Cantharidae,16,8,25,48,Pim_sax,1,NA,0,NA,T
Cantharidae,14,10,21,46,Sel_car,2,NA,0,NA,T
Cantharidae,14,11,2,62,Pim_sax,1,NA,0,NA,T
Cantharidae,14,10,25,48,Sel_car,1,NA,0,NA,T
Cantharidae,15,11,36,L4,Sel_car,1,NA,0.1,NA,T
Cantharidae,14,11,42,76,Sel_car,1,NA,0,NA,T
Cantharidae,16,16,12,70,Dau_car,1,NA,0,NA,T
Cantharidae,14,14,14,46,Pim_sax,1,NA,0,NA,T
Cantharidae,15,17,55,70,Pim_sax,1,NA,0,NA,T
Cantharidae,14,14,56,77,Sel_car,2,NA,0,NA,T
Cantharidae,16,12,39,82,Pim_sax,1,NA,0,NA,T
Cantharidae,14,18,16,67,Sel_car,1,NA,0,NA,T
Cantharidae,14,14,45,82,Pim_sax,1,NA,0,NA,T
Cantharidae,14,14,12,L5,Sel_car,1,NA,0,NA,T
Cantharidae,14,16,51,40,Pim_sax,1,NA,0,NA,T
Cantharidae,15,18,28,75,Sel_car,1,NA,0,NA,T
Cantharidae,14,16,18,50,Lat_pra,1,NA,0,NA,T
Cantharidae,14,15,2,74,Dau_car,1,NA,0,NA,T
Cantharidae,14,18,41,77,Sel_car,1,NA,0,NA,T
Cantharidae,14,10,57,60,San_off,1,NA,0,NA,T
Cantharidae,15,10,29,74,Pim_sax,1,NA,0,NA,T
Cantharidae,15,10,29,74,Dau_car,1,NA,0,NA,T
Cantharidae,20,8,47,L4,Ach_pta,1,NA,0,NA,T
Cantharidae,16,14,32,82,Pim_sax,1,NA,0,NA,T
Cantharidae,15,11,44,17,Ran_acr,1,NA,0,NA,T
Cantharidae,14,18,14,66,Sel_car,1,NA,0,NA,T
Cantharidae,15,18,32,77,Sel_car,1,NA,0,NA,T
Cantharidae,14,11,9,65,Sel_car,1,NA,0,NA,T
Cantharidae,14,11,26,70,Dau_car,1,NA,0,NA,T
Cantharidae,14,18,8,62,Sel_car,1,NA,0,NA,T
Cantharidae,14,17,12,L8,Sel_car,1,NA,0.7,NA,T
Cantharidae,15,8,32,49,Pim_sax,1,NA,0,NA,T
Cantharidae,14,10,25,49,Sel_car,2,NA,0,NA,T
Cantharidae,19,14,47,48,Sel_car,1,NA,0,NA,T
Cantharidae,15,9,44,80,Dau_car,1,NA,0,NA,T
Cantharidae,19,15,4,L4,Sel_car,1,NA,0,NA,T
Cantharidae,14,11,48,78,Dau_car,1,NA,0,NA,T
Cantharidae,14,14,9,40,Pim_sax,1,NA,0,NA,T
Cantharidae,15,10,43,77,Sel_car,1,NA,0,NA,T
Cantharidae,16,14,38,88,Pim_sax,1,NA,0,NA,T
Cantharidae,15,8,56,62,Sel_car,1,NA,0,NA,T
Cantharidae,15,12,32,62,Sel_car,2,NA,0,NA,T
Cantharidae,15,17,15,49,Pim_sax,1,NA,0,NA,T
Cantharidae,15,13,20,L4,Sel_car,1,NA,0,NA,T
Cantharidae,14,9,40,40,Pim_sax,1,NA,0,NA,T
Cantharidae,16,13,3,L5,Sel_car,1,NA,0,NA,T
Cantharidae,14,11,36,74,Dau_car,1,NA,0,NA,T
Cantharidae,15,18,2,77,Sel_car,1,NA,0,NA,T
Cantharidae,14,12,2,79,Pim_sax,1,NA,0,NA,T
Cantharidae,14,14,3,35,Sel_car,2,NA,0,NA,T
Cantharidae,15,9,32,74,Pim_sax,1,NA,0,NA,T
Cantharidae,19,14,50,50,Sel_car,1,NA,0,NA,T
Cantharidae,15,15,7,62,Sel_car,1,NA,0,NA,T
Cantharidae,19,14,52,51,Sel_car,1,NA,0,NA,T
Cantharidae,17,15,22,48,Pim_sax,1,NA,0,NA,T
Cantharidae,19,15,50,77,Sel_car,1,NA,0,NA,T
Cantharidae,15,16,45,35,Sel_car,1,NA,0,NA,T
Cerambycidae,14,15,21,54,Ach_pta,1,NA,0,NA,T
Cerambycidae,15,15,44,68,Sel_car,1,NA,0,NA,T
Cerambycidae,15,17,32,15,Ach_pta,1,NA,0.75,NA,T
Cerambycidae,16,16,25,78,Dau_car,1,NA,0,NA,T
Cerambycidae,20,9,22,82,Sel_car,1,NA,0,"tesařík obecný, ten tam nebývá tak často, ale myslím, že tesaříky jsme jinak blíž neurčovali, tak nechávám do čeledi",T
Cerambycidae,19,16,0,82,Sel_car,1,NA,0,NA,T
Cerambycidae,14,17,26,3,Pim_sax,1,NA,0,NA,T
Cerambycidae,15,12,5,51,Sel_car,1,NA,0,NA,T
Cerambycidae,16,15,1,34,Sel_car,1,NA,0,NA,T
Chalcosyrphus,15,9,37,17,Ran_acr,1,NA,0,NA,T
Cheilosia_sp,15,15,43,4,Ran_acr,1,NA,0,NA,T
Cheilosia_sp,15,9,21,12,Ran_acr,1,NA,0,NA,T
Cheilosia_sp,14,16,17,19,Pot_ere,1,NA,0,NA,T
Cheilosia_sp,20,12,43,52,Ran_acr,2,NA,0,NA,T
Cheilosia_sp,15,10,26,33,Ran_acr,1,NA,0,NA,T
Chironomidae,15,14,49,48,Pla_lan,1,NA,0,NA,F
Chrysogaster_solstitialis,18,13,24,69,Pim_sax,1,NA,0,NA,T
Chrysogaster_solstitialis,15,9,46,82,Pim_sax,1,NA,0,NA,T
Chrysogaster_solstitialis,14,9,40,40,Pim_sax,1,NA,0,NA,T
Chrysogaster_solstitialis,19,15,57,80,Dau_car,1,F,0,NA,T
Chrysogaster_solstitialis,16,9,16,76,Sel_car,1,NA,0,NA,T
Chrysogaster_solstitialis,20,10,54,70,Sel_car,1,F,0,NA,T
Chrysogaster_solstitialis,18,11,42,88,Sel_car,1,NA,0,NA,T
Chrysogaster_solstitialis,19,15,54,78,Dau_car,2,NA,0,NA,T
Chrysogaster_solstitialis,16,11,47,48,Sel_car,1,NA,0,NA,T
Chrysogaster_solstitialis,15,9,14,67,Sel_car,1,NA,0,NA,T
Chrysogaster_solstitialis,18,11,31,L4,Ach_pta,1,NA,0,NA,T
Chrysogaster_solstitialis,18,11,31,L4,Sel_car,1,NA,0,NA,T
Chrysogaster_solstitialis,18,11,33,L5,Sel_car,1,NA,0,NA,T
Chrysogaster_solstitialis,15,9,14,67,Sel_car,1,NA,0,"sebraný, ale zatím neurčený Chrysogasterin jiný než Chrysogaster solstitialis, nejspíš Orthonevra nebo Lejogaster",T
Cryptocephalus_sp,19,12,41,19,Ran_acr,1,NA,0,NA,?
Cryptocephalus_sp,14,8,34,14,Suc_pra,1,NA,0,NA,?
Cryptocephalus_sp,15,13,8,75,Cen_jac,1,NA,0,NA,?
Chrysotoxum_sp,18,14,47,62,Cen_jac,1,NA,0,NA,T
Chrysotoxum_sp,17,14,17,17,Pot_ere,1,NA,0,není nijak více specifikováno,T
Chrysotoxum_bicinctum,15,10,17,L1,Pot_ere,1,NA,0,NA,T
Chrysotoxum_festivum,15,8,55,61,San_off,1,NA,0,NA,T
Chrysotoxum_verralli,15,8,57,63,Leo_aut,1,NA,0,NA,T
Chrysotoxum_verralli,16,8,49,63,Leo_aut,1,NA,0,NA,T
Cicadellidae,20,8,53,28,Ran_fla,1,NA,0,NA,F
Coccinella_septempunctata,14,16,9,45,Lat_pra,1,NA,0,NA,T
Coccinella_septempunctata,14,10,25,49,Sel_car,1,NA,0,NA,T
Coenonympha_pamphilus,15,15,15,3,Cen_jac,1,NA,0,NA,T
Coenonympha_pamphilus,17,13,58,4,Cen_jac,1,NA,0,NA,T
Coenonympha_pamphilus,16,11,5,69,Tri_pra,1,NA,0,NA,T
Coenonympha_pamphilus,15,15,36,33,Ran_acr,1,NA,0,NA,T
Coenonympha_pamphilus,15,17,11,48,Sel_car,1,NA,0,NA,T
Coenonympha_pamphilus,19,10,41,12,Cen_jac,1,NA,0,NA,T
Coenonympha_pamphilus,16,16,29,80,Cen_jac,1,NA,0,NA,T
Coenonympha_pamphilus,15,11,51,47,Tri_rep,1,NA,0,NA,T
Coenonympha_pamphilus,15,17,36,60,Pim_sax,1,NA,0,NA,T
Coenonympha_pamphilus,19,12,40,18,Cen_jac,1,NA,0,NA,T
Coenonympha_pamphilus,14,8,30,13,Suc_pra,1,NA,0,NA,T
Coenonympha_pamphilus,14,14,16,95,Men_arv,1,NA,0,NA,T
Coenonympha_pamphilus,16,15,10,41,Cen_jac,1,NA,0,NA,T
Coenonympha_pamphilus,16,10,4,63,Leo_aut,1,NA,0,NA,T
Coenonympha_pamphilus,15,11,45,18,Suc_pra,1,NA,0,NA,T
Coenonympha_pamphilus,14,17,38,39,Cen_jac,1,NA,0,NA,T
Conopidae,16,13,50,48,Sel_car,1,NA,0,NA,T
Conopidae,14,13,22,18,Suc_pra,1,NA,0,NA,T
Conopidae,16,14,32,12,Suc_pra,1,NA,0,NA,T
Conopidae,14,18,16,67,Leu_vul,1,NA,0,NA,T
Conopidae,14,11,36,74,Dau_car,1,NA,0,NA,T
Coreidae,14,14,12,L5,San_off,1,NA,0,NA,T
Coreidae,16,10,59,5,San_off,1,NA,0,NA,T
Coreidae,15,8,41,L5,San_off,1,NA,0,NA,T
Coreidae,15,16,58,L5,San_off,1,NA,0,NA,T
Coreidae,16,13,3,L5,San_off,1,NA,0,NA,T
Coreidae,19,12,55,L5,San_off,1,NA,0,NA,T
Crabronidae,14,10,25,48,Sel_car,1,NA,0,NA,T
Crabronidae,15,10,29,74,Dau_car,1,NA,0,NA,T
Crabronidae,14,11,48,78,Dau_car,1,NA,0,NA,T
Crabronidae,14,10,25,49,Sel_car,1,NA,0,NA,T
Crabronidae,14,13,3,L4,Sel_car,1,NA,0,NA,T
Crabronidae,16,14,1,L1,Ang_syl,1,NA,0,NA,T
Crabronidae,18,12,12,77,Sel_car,1,NA,0,NA,T
Crabronidae,15,10,53,79,Dau_car,1,NA,0,NA,T
Crabronidae,14,11,14,67,Sel_car,1,NA,0,NA,T
Crambidae,15,18,32,77,San_off,1,NA,0,NA,T
Crambidae,19,11,27,1,Cen_jac,1,NA,0,NA,T
Crambidae,19,15,29,67,Sel_car,1,NA,0,NA,T
Crambidae,19,15,8,57,Ach_pta,1,NA,0,NA,T
Cryptocephalus_sp,17,14,48,29,Tri_hyb,1,NA,0,NA,?
Dasysyrphus,20,12,50,44,Cen_jac,1,m,0,NA,T
Dasysyrphus,15,9,23,69,Leo_his,1,NA,0,NA,T
Dasysyrphus,18,9,49,37,San_off,1,NA,0,tricinc,T
Dasysyrphus,19,10,44,10,Suc_pra,1,m,0,NA,T
Dasysyrphus,15,10,9,26,Ran_acr,1,NA,0,NA,T
Dasysyrphus,19,13,4,92,Ran_acr,1,NA,0,NA,T
Dasysyrphus,14,11,0,61,Pla_lan,1,NA,0,tricinc,T
Episyrphus_balteatus,17,17,4,L5,San_off,1,NA,0,NA,T
Episyrphus_balteatus,19,12,55,L5,San_off,1,NA,0,NA,T
Episyrphus_balteatus,19,11,50,9,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,17,16,46,92,Lys_vul,1,NA,0,NA,T
Episyrphus_balteatus,16,10,0,59,San_off,1,NA,0,NA,T
Episyrphus_balteatus,14,9,40,40,Cen_jac,1,NA,0,NA,T
Episyrphus_balteatus,15,11,11,7,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,19,15,22,64,Cen_jac,1,F,0,NA,T
Episyrphus_balteatus,20,9,3,L2,Suc_pra,1,M,0,NA,T
Episyrphus_balteatus,18,14,57,58,Cen_jac,1,NA,0,NA,T
Episyrphus_balteatus,19,10,25,27,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,15,8,17,L3,Suc_pra,2,NA,0,NA,T
Episyrphus_balteatus,19,13,35,L1,Lys_vul,1,NA,0,NA,T
Episyrphus_balteatus,15,8,57,2,Pla_lan,2,NA,0,NA,T
Episyrphus_balteatus,15,9,31,15,Pot_ere,1,NA,0,NA,T
Episyrphus_balteatus,18,10,53,32,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,19,10,31,21,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,18,10,57,29,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,15,18,24,73,Cen_jac,1,NA,0,NA,T
Episyrphus_balteatus,19,14,44,45,Cen_jac,1,F,0,NA,T
Episyrphus_balteatus,19,15,55,44,Lat_pra,1,NA,0,NA,T
Episyrphus_balteatus,19,10,30,22,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,17,16,47,93,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,16,16,24,77,San_off,1,NA,0,NA,T
Episyrphus_balteatus,20,10,26,61,Cen_jac,1,NA,0,NA,T
Episyrphus_balteatus,19,15,29,67,Cen_jac,1,F,0,NA,T
Episyrphus_balteatus,16,9,3,69,Cen_jac,1,NA,0,NA,T
Episyrphus_balteatus,19,15,18,23,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,17,16,32,85,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,17,18,3,81,Cen_jac,1,NA,0,NA,T
Episyrphus_balteatus,14,8,17,10,Suc_pra,3,M,0,NA,T
Episyrphus_balteatus,20,9,23,83,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,20,12,53,47,San_off,1,NA,0,NA,T
Episyrphus_balteatus,19,14,57,54,Ran_fla,1,F,0,NA,T
Episyrphus_balteatus,20,10,29,62,Ser_tin,1,NA,0,NA,T
Episyrphus_balteatus,15,8,34,50,Pla_lan,1,NA,0,NA,T
Episyrphus_balteatus,19,14,54,10,Suc_pra,1,NA,0,NA,T
Episyrphus_balteatus,16,8,0,23,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,16,9,10,5,Ran_acr,1,NA,0,NA,T
Episyrphus_balteatus,19,14,58,13,Suc_pra,1,NA,0,NA,T
Eristalinus_sp,14,16,29,25,Ran_acr,1,NA,0,NA,T
Eristalis_arbustorum,14,15,42,67,Sel_car,1,m,0,NA,T
Eristalis_arbustorum,14,11,14,67,Sel_car,1,NA,0,NA,T
Eristalis_arbustorum,14,14,58,76,Dau_car,1,NA,0,NA,T
Eristalis_arbustorum,15,10,43,77,Sel_car,1,M,0,NA,T
Eristalis_arbustorum,14,15,55,78,Sel_car,1,f,0,NA,T
Eristalis_arbustorum,14,18,41,77,Sel_car,1,F,0,NA,T
Eristalis_arbustorum,16,12,31,77,Sel_car,1,F,0,NA,T
Eristalis_arbustorum,20,12,22,45,Leu_vul,1,M,0,NA,T
Eristalis_arbustorum,17,16,16,76,Dau_car,1,F,0,NA,T
Eristalis_arbustorum,14,11,12,66,Sel_car,1,F,0,NA,T
Eristalis_arbustorum,19,11,50,9,Suc_pra,1,NA,0,NA,T
Eristalis_arbustorum,16,8,47,62,Pim_sax,1,M,0,NA,T
Eristalis_arbustorum,15,10,53,79,Dau_car,1,F,0,NA,T
Eristalis_arbustorum,14,16,14,48,Sel_car,1,M,0,NA,T
Eristalis_arbustorum,16,15,32,55,Ach_pta,1,M,0,NA,T
Eristalis_arbustorum,15,10,37,76,Pim_sax,1,NA,0,NA,T
Eristalis_arbustorum,19,15,55,79,Pim_sax,1,F,0,NA,T
Eristalis_arbustorum,14,11,12,66,Ach_pta,1,NA,0,"je tady nějaký další nečitelný záznam nad „arbustorum“, který vypadá jako „eristulis“, tak typuji, že je to mýlka a patří to k sobě dohromady?",T
Eristalis_arbustorum,18,9,24,56,Pru_vul,1,F,0,NA,T
Eristalis_arbustorum,19,12,21,67,Pim_sax,1,m,0,NA,T
Eristalis_arbustorum,19,12,24,13,Suc_pra,1,F,0,NA,T
Eristalis_arbustorum,20,10,42,67,Sel_car,1,M,0,NA,T
Eristalis_arbustorum,15,11,1,82,Pim_sax,1,F,0,NA,T
Eristalis_arbustorum,16,14,1,L1,Ang_syl,1,M,0,NA,T
Eristalis_arbustorum,17,15,28,51,Sel_car,1,M,0,NA,T
Eristalis_arbustorum,17,15,17,46,Pim_sax,1,NA,0,NA,T
Eristalis_arbustorum,16,8,58,67,Sel_car,1,F,0,NA,T
Eristalis_arbustorum,14,12,4,80,Dau_car,1,F,0,NA,T
Eristalis_arbustorum,16,16,0,67,Sel_car,1,M,0,NA,T
Eristalis_arbustorum,16,11,4,68,Sel_car,1,f,0,NA,T
Eristalis_arbustorum,15,15,23,11,Ach_pta,1,NA,0,NA,T
Eristalis_arbustorum,15,15,41,66,Sel_car,2,M,0,NA,T
Eristalis_arbustorum,15,11,36,L4,Sel_car,1,F,0.1,NA,T
Eristalis_arbustorum,14,11,46,77,Sel_car,1,M,0,NA,T
Eristalis_interrupta,14,11,14,67,Sel_car,1,M,0,NA,T
Eristalis_interrupta,16,10,3,62,Cen_jac,1,f,0,NA,T
Eristalis_interrupta,14,17,12,12,Suc_pra,1,m,0,NA,T
Eristalis_interrupta,17,14,17,17,Ach_pta,1,M,0,NA,T
Eristalis_interrupta,18,12,7,14,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,15,14,57,54,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,16,12,22,22,Suc_pra,1,f,0,NA,T
Eristalis_interrupta,16,10,0,59,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,16,11,5,9,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,16,12,24,74,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,15,13,11,76,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,19,12,28,74,Dau_car,1,m,0,NA,T
Eristalis_interrupta,14,15,31,61,Pim_sax,1,f,0,NA,T
Eristalis_interrupta,15,15,58,77,Sel_car,1,M,0,NA,T
Eristalis_interrupta,16,14,52,25,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,20,12,56,50,Sel_car,1,m,0,NA,T
Eristalis_interrupta,16,15,4,36,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,16,12,33,78,Dau_car,1,M,0,NA,T
Eristalis_interrupta,19,12,4,10,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,9,50,49,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,18,12,17,20,Suc_pra,2,F,0,NA,T
Eristalis_interrupta,14,9,49,41,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,14,13,56,10,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,15,9,23,69,Leo_his,1,m,0,NA,T
Eristalis_interrupta,15,9,39,77,Sel_car,3,NA,0.1,NA,T
Eristalis_interrupta,15,15,44,68,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,20,12,53,47,Sel_car,1,f,0,NA,T
Eristalis_interrupta,15,17,39,61,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,16,15,23,48,Sel_car,1,F,0,NA,T
Eristalis_interrupta,16,14,29,79,Dau_car,1,f,0,NA,T
Eristalis_interrupta,17,14,21,18,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,9,27,80,Dau_car,1,F,0,NA,T
Eristalis_interrupta,15,9,17,68,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,15,58,77,Sel_car,1,F,0,NA,T
Eristalis_interrupta,14,11,9,65,Sel_car,1,NA,0,"skoro jistě F, protože těch bylo mnohonásobně více, ale taky to tam není",T
Eristalis_interrupta,15,9,23,69,Leo_his,1,f,0,NA,T
Eristalis_interrupta,14,11,23,69,Leo_his,1,M,0,NA,T
Eristalis_interrupta,16,9,49,48,Pim_sax,2,NA,0,NA,T
Eristalis_interrupta,14,16,21,52,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,14,15,42,67,Sel_car,4,m,0,NA,T
Eristalis_interrupta,16,12,33,35,Sel_car,1,f,0,NA,T
Eristalis_interrupta,15,13,8,75,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,16,14,15,65,Sel_car,1,m,0,NA,T
Eristalis_interrupta,14,14,54,78,Cen_jac,1,M,0,NA,T
Eristalis_interrupta,19,11,50,9,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,16,12,14,67,Sel_car,1,F,0,NA,T
Eristalis_interrupta,15,14,46,47,San_off,1,M,0,NA,T
Eristalis_interrupta,14,15,13,69,Sel_car,1,M,0,NA,T
Eristalis_interrupta,19,14,54,10,Suc_pra,2,F,0,NA,T
Eristalis_interrupta,14,17,49,48,Sel_car,1,F,0,NA,T
Eristalis_interrupta,16,12,12,66,Sel_car,2,F,0,NA,T
Eristalis_interrupta,14,11,14,67,Sel_car,2,F,0,NA,T
Eristalis_interrupta,19,15,20,63,Cen_jac,1,NA,0,NA,T
Eristalis_interrupta,16,10,1,60,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,19,11,45,46,Pim_sax,1,f,0,NA,T
Eristalis_interrupta,16,11,19,82,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,14,9,17,29,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,14,17,67,Pim_sax,3,NA,0,NA,T
Eristalis_interrupta,15,10,53,79,Dau_car,1,F,0,NA,T
Eristalis_interrupta,15,14,17,36,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,14,14,15,L4,Ach_pta,1,NA,0.25,NA,T
Eristalis_interrupta,15,9,37,76,Leo_his,1,NA,0,NA,T
Eristalis_interrupta,15,9,23,69,Leu_vul,1,f,0,NA,T
Eristalis_interrupta,16,14,2,60,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,18,15,16,49,Sel_car,1,M,0,NA,T
Eristalis_interrupta,16,13,51,49,Leu_vul,1,NA,0,NA,T
Eristalis_interrupta,19,14,52,9,Suc_pra,2,M,0,NA,T
Eristalis_interrupta,15,12,2,50,Sel_car,1,F,0,NA,T
Eristalis_interrupta,15,15,56,76,Sel_car,2,F,0,NA,T
Eristalis_interrupta,14,11,12,66,Sel_car,1,F,0,NA,T
Eristalis_interrupta,16,12,31,77,Sel_car,1,M,0,NA,T
Eristalis_interrupta,16,12,37,80,Dau_car,1,M,0,NA,T
Eristalis_interrupta,20,12,57,51,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,10,37,76,Sel_car,1,M,0,NA,T
Eristalis_interrupta,14,14,56,77,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,14,17,38,10,Suc_pra,1,M,0,NA,T
Eristalis_interrupta,15,12,12,40,Ach_mil,1,f,0,NA,T
Eristalis_interrupta,14,15,42,67,Sel_car,1,f,0,NA,T
Eristalis_interrupta,16,14,27,10,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,15,9,37,76,Sel_car,1,NA,0,NA,T
